volume_id,0_spleen,1_spleen,2_spleen,3_spleen,4_spleen,5_spleen,6_spleen,7_spleen,8_spleen,9_spleen,0_liver,1_liver,2_liver,3_liver,4_liver,5_liver,6_liver,7_liver,8_liver,9_liver,seg_liver,seg_spleen
KORA2452733,122232,122100,122124,122112,122304,122112,122160,122220,122208,122112,1252692,1252608,1252788,1252836,1252608,1252812,1252392,1253052,1252536,1252896,1252716,122100
KORA2452978,122652,122820,122808,122916,122748,122916,122700,122640,122724,122796,929520,929832,930096,930024,929460,930252,929688,929700,929508,929868,929640,122808
KORA2458096,232476,232380,232428,232416,232608,232476,232536,232404,232488,232608,1518504,1517904,1517856,1518624,1518396,1517832,1518060,1518324,1518144,1518012,1518228,232488
KORA2461050,253608,253548,253404,253344,253308,253452,253500,253236,253476,253380,1603500,1603500,1603536,1602924,1603788,1603356,1603140,1603896,1603380,1603548,1603464,253464
KORA2456004,171564,171516,171504,171360,171552,171612,171624,171504,171528,171552,1168920,1169364,1169124,1169568,1168968,1169364,1169220,1168968,1168980,1169340,1169184,171528
KORA2462147,178584,178764,178692,179016,178932,178656,178656,178704,178464,178932,1591596,1592196,1591560,1591908,1590996,1591428,1591932,1591200,1591224,1591248,1591512,178656
KORA2461061,314520,314472,314364,314532,314292,314460,314412,314364,314292,314352,1666488,1666656,1666140,1666440,1667520,1666776,1666728,1666872,1666296,1666020,1666692,314448
KORA2459112,171072,170928,170964,171024,171012,171060,171072,171048,171036,171060,1654752,1654320,1654476,1654524,1655340,1654692,1654284,1655100,1654548,1654992,1654848,171048
KORA2453391,140376,140424,140652,140436,140304,140520,140472,140556,140544,140484,1250712,1250352,1250220,1250124,1250196,1250280,1249512,1250880,1250316,1249908,1250064,140484
KORA2459343,222252,222084,222132,222228,222288,222288,222300,222180,222240,222216,1940400,1939992,1939536,1941696,1939404,1940364,1940244,1940376,1942068,1941024,1940460,222192
KORA2453093,220056,219924,219792,219876,219648,219780,219780,219984,219840,219900,1196820,1197012,1196940,1197108,1196448,1196568,1197552,1197036,1197000,1196868,1196904,219900
KORA2453427,132996,133056,132936,133056,132948,132960,132996,132960,132996,132936,1374840,1375080,1375188,1374960,1374864,1375032,1374936,1374948,1374960,1375128,1375260,132936
KORA2462235,99156,98976,99228,99168,99216,99252,98988,99000,99156,99180,1573608,1573692,1572744,1573368,1573164,1573596,1573560,1573152,1573344,1573284,1573416,99132
KORA2459134,100212,100044,100008,100152,100080,100152,100080,100104,100116,100128,921084,921156,921372,921888,921360,921468,921612,920952,921432,921852,921456,100092
KORA2459560,154752,154956,154656,154848,154944,154716,154860,154968,154848,154776,1762116,1762248,1762392,1762548,1761468,1762320,1762452,1762344,1762380,1762188,1762152,154812
KORA2454859,155856,156084,155904,155916,156096,156048,156156,156060,155988,156132,1221336,1220772,1220484,1221108,1220904,1220832,1220952,1220916,1221576,1220652,1221024,156024
KORA2459994,145308,145224,145320,145224,145236,145320,145308,145248,145128,145176,1109052,1108968,1109100,1109220,1108440,1108968,1109184,1108824,1108596,1109028,1108872,145188
KORA2460436,287892,288048,287832,288108,287904,287844,288024,287964,287820,287940,1551132,1551192,1551000,1551132,1551204,1551324,1551324,1551252,1551216,1550880,1551300,288012
KORA2453273,173496,173556,173604,173496,173424,173556,173508,173580,173508,173508,1127880,1128084,1128204,1128036,1127496,1128024,1128096,1127796,1127964,1128432,1128036,173496
KORA2456224,162348,162492,162360,162432,162552,162432,162372,162348,162384,162576,1939200,1938732,1938888,1938360,1939116,1938792,1938900,1939440,1938912,1939680,1938660,162360
KORA2458057,126420,126408,126528,126360,126408,126360,126372,126228,126396,126408,1263612,1262676,1263648,1262676,1263432,1263408,1263528,1263324,1263120,1263552,1263372,126372
KORA2452146,346536,346740,346788,346824,346680,346680,346668,346704,346752,346692,1637436,1637412,1637340,1637436,1637628,1637208,1637196,1638132,1637196,1636884,1637352,346728
KORA2460253,296016,295980,296112,296040,295884,296052,296112,296004,296040,295920,2246784,2247516,2246892,2247180,2247456,2247144,2246508,2246616,2247228,2246364,2246940,296064
KORA2453416,75408,75504,75492,75516,75492,75528,75504,75360,75360,75540,1162632,1162212,1162512,1162236,1162152,1162308,1162632,1161900,1162032,1161828,1162344,75504
KORA2460191,173004,173232,173076,172920,173040,173016,173124,173100,172848,173004,1471032,1471416,1471320,1470792,1471212,1470900,1471488,1470984,1471356,1471608,1471308,173052
KORA2462306,471480,471480,471156,471600,471372,471444,471060,471348,471480,471312,1906128,1907040,1906668,1906020,1906284,1906788,1906080,1905876,1906740,1906620,1906572,471372
KORA2453009,102324,102228,102204,102204,102228,102276,102084,102228,102048,102156,1241208,1241232,1240896,1241316,1241292,1241652,1241280,1241436,1241052,1241352,1241376,102156
KORA2452896,189048,189084,189072,188988,189012,188892,189036,189180,189168,189048,1458228,1458852,1459080,1458732,1459104,1458900,1458816,1458804,1459032,1458972,1459020,189108
KORA2453284,245268,245088,245064,245004,245160,244956,245040,245052,244956,245076,1552152,1551612,1551900,1551996,1551804,1551948,1551600,1552104,1551576,1551792,1551852,245028
KORA2459321,186876,186888,186684,186684,186900,186996,186888,186792,186900,186672,2001000,1999752,2001144,2001504,2001528,2001012,2001252,2001024,2000856,2000604,2000988,186876
KORA2453147,182064,182052,182052,182052,182076,181896,182016,182232,182016,181968,1508052,1508244,1508004,1508628,1508268,1508580,1508904,1508208,1508280,1507908,1508268,182088
KORA2460382,44556,44484,44460,45084,44748,44700,44340,44628,44616,44856,2340108,2339412,2340720,2340108,2339976,2340240,2340336,2340564,2339700,2340000,2339868,44604
KORA2460955,235092,235104,235248,235116,235140,235140,235164,235224,235212,235272,1688208,1687596,1687980,1688160,1687464,1687596,1687932,1687980,1687776,1687584,1687836,235152
KORA2460813,145644,145740,145704,145752,145680,145680,145464,145572,145548,145620,1387848,1388364,1387092,1387164,1387476,1387512,1388088,1388052,1387632,1387572,1387656,145620
KORA2453710,304032,304056,304044,303852,303840,304152,303900,304020,304068,304056,2010708,2010168,2010744,2009868,2010288,2010804,2009724,2009844,2009256,2009856,2010060,304044
KORA2456289,211680,211764,211680,211824,211716,211692,211656,211536,211764,211584,1556112,1556040,1556340,1556244,1556700,1556544,1556568,1555980,1556184,1556484,1556268,211788
KORA2452370,302448,302532,302436,302544,302496,302484,302532,302508,302508,302580,2039784,2039376,2039628,2040348,2039040,2039916,2039952,2039616,2039808,2040204,2039880,302460
KORA2459961,182544,182352,182532,182496,182712,182460,182556,182592,182556,182628,1321140,1321572,1321596,1321752,1321824,1321416,1321848,1321440,1321788,1321332,1321632,182472
KORA2456816,220380,220332,220152,220272,220284,220236,220140,220308,220320,220284,1670700,1670640,1670508,1671276,1670772,1670292,1670724,1670892,1670976,1670820,1670844,220248
KORA2454944,240912,240960,240876,241020,241140,240924,240996,241032,240948,241104,1542228,1542168,1542600,1541928,1542408,1542024,1542396,1542348,1541892,1542060,1542360,241020
KORA2458314,217344,217428,217524,217440,217452,217440,217392,217464,217464,217416,1500840,1501404,1500984,1501344,1501428,1501104,1501092,1501056,1501524,1501980,1501320,217356
KORA2452885,256656,256512,256356,256608,256512,256488,256560,256344,256428,256464,1362612,1362348,1362852,1362468,1362420,1362552,1362456,1362360,1363008,1362504,1362528,256488
KORA2452676,256044,256128,256236,256116,255924,256020,255936,256080,256188,255900,1417032,1417452,1417668,1417968,1417356,1417140,1417152,1416660,1417452,1416660,1417608,256104
KORA2461599,81780,81816,81840,81792,81696,81732,81756,81864,81816,81720,1405584,1406340,1405368,1405764,1405632,1405620,1405464,1406280,1405740,1405704,1405824,81816
KORA2456368,124236,124056,124128,124104,124008,124116,124128,124188,124200,124188,1165668,1165356,1165332,1165728,1165512,1165452,1165320,1165368,1165332,1165428,1165404,124176
KORA2461930,143544,143472,143508,143496,143628,143580,143544,143544,143364,143508,1020840,1020708,1020864,1020516,1021164,1020912,1020660,1020768,1020384,1021416,1020840,143568
KORA2456892,259968,259740,259812,259704,259716,259716,259776,259824,259992,259848,1838016,1838604,1837980,1838352,1838340,1837644,1837392,1838292,1838316,1838208,1838124,259800
KORA2459233,311880,311760,311856,311820,311760,311916,311616,311844,311796,311856,1441212,1440960,1441092,1440876,1441044,1440492,1440816,1440492,1441056,1440864,1440864,311892
KORA2453251,216096,216120,216072,216132,216132,215988,215940,216048,216084,216132,1611228,1611552,1610976,1610820,1610436,1611036,1611012,1610880,1610784,1610724,1611024,216012
KORA2455572,190104,190032,190152,190212,190188,190068,190080,190116,190104,190128,2000376,2000400,2000016,1999824,2000076,2000664,2000820,2000184,2001192,2000268,2000364,190140
KORA2452460,198504,198480,198540,198468,198528,198564,198660,198576,198516,198768,1807140,1807764,1808040,1807800,1808280,1807488,1807368,1807068,1807512,1807560,1807668,198564
KORA2455792,195768,195672,195696,195540,195540,195612,195696,195588,195612,195588,1338684,1338528,1338936,1338636,1339080,1338240,1338372,1338864,1338804,1338948,1338756,195612
KORA2460712,374712,374676,374652,374856,374676,374592,374604,374736,374760,374580,2088768,2088792,2089068,2088888,2089056,2088672,2089164,2088468,2088960,2088768,2088576,374712
KORA2452036,225840,226080,225840,225816,225768,225804,226056,225852,225936,225948,2025984,2025924,2026068,2025804,2025984,2025840,2025360,2026728,2026032,2025216,2025840,225948
KORA2453218,190560,190800,190704,190536,190740,190656,190872,190764,190752,190728,1449828,1449960,1449540,1450020,1449900,1450404,1449768,1449972,1449756,1450056,1449924,190644
KORA2460757,256236,255972,256140,256284,256068,256092,255900,256188,255852,255888,1539708,1539624,1540524,1540224,1540488,1539612,1540188,1540176,1540260,1540200,1540080,256176
KORA2460270,146544,146640,146496,146652,146616,146544,146520,146676,146520,146568,1582164,1582800,1582728,1582200,1582428,1582344,1581948,1581900,1582476,1582164,1582296,146532
KORA2452050,142884,142800,142836,142812,142776,143016,142980,142692,142776,142860,1164888,1164120,1164576,1165020,1164336,1165032,1163688,1164540,1164852,1164048,1164492,142800
KORA2460686,129792,129768,129624,129792,129552,129696,129648,129612,129900,129744,1322388,1322616,1322520,1322400,1321776,1322028,1322976,1322736,1321752,1322112,1322448,129696
KORA2453666,220248,220260,220452,220608,220332,220440,220236,220320,220488,220368,2562708,2563992,2562312,2563584,2562288,2561040,2563452,2561772,2562024,2562804,2562588,220476
KORA2452786,72156,72168,72048,72108,72108,72084,72204,72132,72096,71940,1220772,1220532,1220472,1220880,1220748,1220880,1220688,1220628,1220700,1220724,1220592,72144
KORA2460227,266568,266544,266664,266592,266736,266484,266820,266736,266640,266772,1663296,1662648,1662972,1663020,1663260,1662660,1663140,1663140,1662804,1663128,1662984,266556
KORA2453787,121716,121680,121704,121716,121704,121692,121728,121764,121680,121776,1462380,1461936,1462200,1461720,1462080,1462044,1462044,1461888,1461648,1462128,1461996,121740
KORA2452118,190092,190152,190284,190140,190272,190068,190188,190260,190176,190080,1718928,1718772,1718856,1719204,1719300,1719000,1719048,1718844,1718868,1718640,1718976,190212
KORA2452995,197868,197772,197928,197820,197808,197904,198012,197868,197760,197916,1378440,1378332,1378320,1378428,1378380,1378116,1378320,1378188,1377744,1378284,1378164,197868
KORA2462054,190512,190272,190560,190332,190260,190296,190296,190248,190260,190296,2031252,2030472,2031168,2030928,2031348,2031564,2031408,2030976,2031192,2030652,2031060,190284
KORA2459376,113544,113628,113580,113628,113448,113676,113664,113580,113604,113724,1538988,1538436,1538676,1538916,1538916,1538796,1539300,1538304,1538772,1538568,1538892,113604
KORA2460734,132180,132168,132156,132084,132204,132120,132108,132060,132024,132108,1474644,1474464,1474644,1474752,1474032,1474860,1474128,1474800,1474620,1475004,1474692,132096
KORA2455465,134856,134832,134652,134664,135072,134928,134796,135012,134880,135036,1579932,1579884,1579620,1579680,1579608,1579632,1579248,1579680,1579584,1579344,1579620,134892
KORA2461190,444768,444708,444840,444732,444744,444636,444612,444636,444780,444516,2289996,2290020,2289660,2289084,2290356,2289360,2289924,2289864,2290260,2289696,2289804,444696
KORA2452577,264588,264780,264792,264948,264756,264600,264684,264852,264840,264744,2107176,2107020,2107512,2107356,2107056,2106996,2106900,2107176,2106756,2106792,2106924,264756
KORA2452274,322752,322716,322392,322620,322524,322632,322728,322644,322680,322680,2060736,2060880,2060328,2061312,2061432,2060868,2061072,2061036,2061264,2061216,2060964,322644
KORA2460675,124632,124704,124644,124596,124632,124404,124332,124704,124668,124788,1227852,1227432,1228332,1227756,1228212,1227408,1228140,1226544,1227744,1227252,1227396,124620
KORA2460701,171792,171840,171804,171912,171804,171936,171912,171924,171876,171792,1410576,1410972,1410792,1410372,1410960,1410504,1410828,1411116,1410912,1410372,1410744,171780
KORA2462026,369300,369144,369060,369204,369240,369168,369120,368940,369156,369252,1637052,1636848,1637052,1637040,1637040,1637880,1637160,1636836,1637028,1636836,1637004,369240
KORA2455615,376956,376980,376944,376944,376500,376872,376788,376968,376800,376728,2256852,2256996,2257080,2256900,2256804,2256816,2256168,2256000,2256888,2256156,2256624,376776
KORA2460521,93456,93396,93420,93372,93360,93504,93420,93396,93432,93384,1378380,1377876,1377672,1378128,1377648,1378044,1377900,1378368,1378080,1378332,1378020,93408
KORA2452162,319428,319356,319644,319644,319428,319728,319512,319620,319680,319728,1824912,1825416,1825380,1825464,1825284,1825248,1825428,1824888,1825212,1824840,1825152,319524
KORA2452711,116760,116724,116784,116796,116928,116760,116616,116868,116904,116724,1465692,1465944,1465344,1465740,1465524,1465716,1465332,1465536,1465932,1465548,1465572,116760
KORA2458926,264444,264588,264408,264408,264528,264420,264480,264732,264492,264480,1645776,1645680,1646520,1646304,1646016,1645776,1645548,1646532,1645872,1646316,1645860,264444
KORA2462328,134844,134952,134820,134796,134820,134760,134772,134712,134868,134808,1315512,1315920,1315656,1315476,1315704,1315596,1315764,1315632,1315344,1315764,1315788,134796
